path,session,subject_id,finger_id,image_name,height,width,channels,size_bytes,status
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\2nd_session\raw_data\089_3\04.jpg,2nd_session,089,3,04.jpg,480,640,3,11416,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\2nd_session\raw_data\089_3\05.jpg,2nd_session,089,3,05.jpg,480,640,3,11195,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\2nd_session\raw_data\089_3\06.jpg,2nd_session,089,3,06.jpg,480,640,3,11286,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\2nd_session\raw_data\089_4\01.jpg,2nd_session,089,4,01.jpg,480,640,3,14928,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\2nd_session\raw_data\089_4\02.jpg,2nd_session,089,4,02.jpg,480,640,3,14844,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\2nd_session\raw_data\089_4\03.jpg,2nd_session,089,4,03.jpg,480,640,3,14783,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\2nd_session\raw_data\089_4\04.jpg,2nd_session,089,4,04.jpg,480,640,3,14995,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\2nd_session\raw_data\089_4\05.jpg,2nd_session,089,4,05.jpg,480,640,3,14841,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\2nd_session\raw_data\089_4\06.jpg,2nd_session,089,4,06.jpg,480,640,3,14832,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\2nd_session\raw_data\090_1\01.jpg,2nd_session,090,1,01.jpg,480,640,3,10548,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\2nd_session\raw_data\090_1\02.jpg,2nd_session,090,1,02.jpg,480,640,3,10615,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\2nd_session\raw_data\090_1\03.jpg,2nd_session,090,1,03.jpg,480,640,3,10087,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\2nd_session\raw_data\090_1\04.jpg,2nd_session,090,1,04.jpg,480,640,3,10054,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\2nd_session\raw_data\090_1\05.jpg,2nd_session,090,1,05.jpg,480,640,3,10157,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\2nd_session\raw_data\090_1\06.jpg,2nd_session,090,1,06.jpg,480,640,3,10226,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\2nd_session\raw_data\090_2\01.jpg,2nd_session,090,2,01.jpg,480,640,3,10485,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\2nd_session\raw_data\090_2\02.jpg,2nd_session,090,2,02.jpg,480,640,3,10426,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\2nd_session\raw_data\090_2\03.jpg,2nd_session,090,2,03.jpg,480,640,3,10327,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\2nd_session\raw_data\090_2\04.jpg,2nd_session,090,2,04.jpg,480,640,3,10419,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\2nd_session\raw_data\090_2\05.jpg,2nd_session,090,2,05.jpg,480,640,3,10446,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\2nd_session\raw_data\090_2\06.jpg,2nd_session,090,2,06.jpg,480,640,3,10367,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\2nd_session\raw_data\090_3\01.jpg,2nd_session,090,3,01.jpg,480,640,3,9987,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\2nd_session\raw_data\090_3\02.jpg,2nd_session,090,3,02.jpg,480,640,3,9994,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\2nd_session\raw_data\090_3\03.jpg,2nd_session,090,3,03.jpg,480,640,3,9997,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\2nd_session\raw_data\090_3\04.jpg,2nd_session,090,3,04.jpg,480,640,3,10052,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\2nd_session\raw_data\090_3\05.jpg,2nd_session,090,3,05.jpg,480,640,3,10403,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\2nd_session\raw_data\090_3\06.jpg,2nd_session,090,3,06.jpg,480,640,3,10691,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\2nd_session\raw_data\090_4\01.jpg,2nd_session,090,4,01.jpg,480,640,3,10090,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\2nd_session\raw_data\090_4\02.jpg,2nd_session,090,4,02.jpg,480,640,3,9798,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\2nd_session\raw_data\090_4\03.jpg,2nd_session,090,4,03.jpg,480,640,3,9930,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\2nd_session\raw_data\090_4\04.jpg,2nd_session,090,4,04.jpg,480,640,3,9923,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\2nd_session\raw_data\090_4\05.jpg,2nd_session,090,4,05.jpg,480,640,3,9814,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\2nd_session\raw_data\090_4\06.jpg,2nd_session,090,4,06.jpg,480,640,3,9892,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\2nd_session\raw_data\091_1\01.jpg,2nd_session,091,1,01.jpg,480,640,3,12151,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\2nd_session\raw_data\091_1\02.jpg,2nd_session,091,1,02.jpg,480,640,3,12288,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\2nd_session\raw_data\091_1\03.jpg,2nd_session,091,1,03.jpg,480,640,3,12151,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\2nd_session\raw_data\091_1\04.jpg,2nd_session,091,1,04.jpg,480,640,3,12275,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\2nd_session\raw_data\091_1\05.jpg,2nd_session,091,1,05.jpg,480,640,3,12334,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\2nd_session\raw_data\091_1\06.jpg,2nd_session,091,1,06.jpg,480,640,3,12330,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\2nd_session\raw_data\091_2\01.jpg,2nd_session,091,2,01.jpg,480,640,3,10050,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\2nd_session\raw_data\091_2\02.jpg,2nd_session,091,2,02.jpg,480,640,3,10148,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\2nd_session\raw_data\091_2\03.jpg,2nd_session,091,2,03.jpg,480,640,3,10226,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\2nd_session\raw_data\091_2\04.jpg,2nd_session,091,2,04.jpg,480,640,3,10169,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\2nd_session\raw_data\091_2\05.jpg,2nd_session,091,2,05.jpg,480,640,3,10209,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\2nd_session\raw_data\091_2\06.jpg,2nd_session,091,2,06.jpg,480,640,3,10114,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\2nd_session\raw_data\091_3\01.jpg,2nd_session,091,3,01.jpg,480,640,3,10035,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\2nd_session\raw_data\091_3\02.jpg,2nd_session,091,3,02.jpg,480,640,3,10074,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\2nd_session\raw_data\091_3\03.jpg,2nd_session,091,3,03.jpg,480,640,3,10122,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\2nd_session\raw_data\091_3\04.jpg,2nd_session,091,3,04.jpg,480,640,3,10152,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\2nd_session\raw_data\091_3\05.jpg,2nd_session,091,3,05.jpg,480,640,3,10095,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\2nd_session\raw_data\091_3\06.jpg,2nd_session,091,3,06.jpg,480,640,3,10065,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\2nd_session\raw_data\091_4\01.jpg,2nd_session,091,4,01.jpg,480,640,3,9977,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\2nd_session\raw_data\091_4\02.jpg,2nd_session,091,4,02.jpg,480,640,3,10068,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\2nd_session\raw_data\091_4\03.jpg,2nd_session,091,4,03.jpg,480,640,3,10063,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\2nd_session\raw_data\091_4\04.jpg,2nd_session,091,4,04.jpg,480,640,3,10044,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\2nd_session\raw_data\091_4\05.jpg,2nd_session,091,4,05.jpg,480,640,3,10166,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\2nd_session\raw_data\091_4\06.jpg,2nd_session,091,4,06.jpg,480,640,3,10309,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\2nd_session\raw_data\092_1\01.jpg,2nd_session,092,1,01.jpg,480,640,3,14393,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\2nd_session\raw_data\092_1\02.jpg,2nd_session,092,1,02.jpg,480,640,3,14378,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\2nd_session\raw_data\092_1\03.jpg,2nd_session,092,1,03.jpg,480,640,3,12127,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\2nd_session\raw_data\092_1\04.jpg,2nd_session,092,1,04.jpg,480,640,3,11844,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\2nd_session\raw_data\092_1\05.jpg,2nd_session,092,1,05.jpg,480,640,3,11848,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\2nd_session\raw_data\092_1\06.jpg,2nd_session,092,1,06.jpg,480,640,3,11821,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\2nd_session\raw_data\092_2\01.jpg,2nd_session,092,2,01.jpg,480,640,3,11368,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\2nd_session\raw_data\092_2\02.jpg,2nd_session,092,2,02.jpg,480,640,3,11350,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\2nd_session\raw_data\092_2\03.jpg,2nd_session,092,2,03.jpg,480,640,3,11496,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\2nd_session\raw_data\092_2\04.jpg,2nd_session,092,2,04.jpg,480,640,3,11479,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\2nd_session\raw_data\092_2\05.jpg,2nd_session,092,2,05.jpg,480,640,3,11586,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\2nd_session\raw_data\092_2\06.jpg,2nd_session,092,2,06.jpg,480,640,3,11662,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\2nd_session\raw_data\092_3\01.jpg,2nd_session,092,3,01.jpg,480,640,3,11651,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\2nd_session\raw_data\092_3\02.jpg,2nd_session,092,3,02.jpg,480,640,3,11948,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\2nd_session\raw_data\092_3\03.jpg,2nd_session,092,3,03.jpg,480,640,3,11701,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\2nd_session\raw_data\092_3\04.jpg,2nd_session,092,3,04.jpg,480,640,3,11761,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\2nd_session\raw_data\092_3\05.jpg,2nd_session,092,3,05.jpg,480,640,3,11617,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\2nd_session\raw_data\092_3\06.jpg,2nd_session,092,3,06.jpg,480,640,3,11705,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\2nd_session\raw_data\092_4\01.jpg,2nd_session,092,4,01.jpg,480,640,3,11505,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\2nd_session\raw_data\092_4\02.jpg,2nd_session,092,4,02.jpg,480,640,3,11200,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\2nd_session\raw_data\092_4\03.jpg,2nd_session,092,4,03.jpg,480,640,3,11540,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\2nd_session\raw_data\092_4\04.jpg,2nd_session,092,4,04.jpg,480,640,3,11458,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\2nd_session\raw_data\092_4\05.jpg,2nd_session,092,4,05.jpg,480,640,3,11396,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\2nd_session\raw_data\092_4\06.jpg,2nd_session,092,4,06.jpg,480,640,3,11505,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\2nd_session\raw_data\093_1\01.jpg,2nd_session,093,1,01.jpg,480,640,3,11827,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\2nd_session\raw_data\093_1\02.jpg,2nd_session,093,1,02.jpg,480,640,3,11633,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\2nd_session\raw_data\093_1\03.jpg,2nd_session,093,1,03.jpg,480,640,3,11277,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\2nd_session\raw_data\093_1\04.jpg,2nd_session,093,1,04.jpg,480,640,3,11207,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\2nd_session\raw_data\093_1\05.jpg,2nd_session,093,1,05.jpg,480,640,3,11330,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\2nd_session\raw_data\093_1\06.jpg,2nd_session,093,1,06.jpg,480,640,3,11435,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\2nd_session\raw_data\093_2\01.jpg,2nd_session,093,2,01.jpg,480,640,3,11837,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\2nd_session\raw_data\093_2\02.jpg,2nd_session,093,2,02.jpg,480,640,3,11775,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\2nd_session\raw_data\093_2\03.jpg,2nd_session,093,2,03.jpg,480,640,3,11588,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\2nd_session\raw_data\093_2\04.jpg,2nd_session,093,2,04.jpg,480,640,3,11588,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\2nd_session\raw_data\093_2\05.jpg,2nd_session,093,2,05.jpg,480,640,3,11603,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\2nd_session\raw_data\093_2\06.jpg,2nd_session,093,2,06.jpg,480,640,3,11694,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\2nd_session\raw_data\093_3\01.jpg,2nd_session,093,3,01.jpg,480,640,3,11899,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\2nd_session\raw_data\093_3\02.jpg,2nd_session,093,3,02.jpg,480,640,3,11783,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\2nd_session\raw_data\093_3\03.jpg,2nd_session,093,3,03.jpg,480,640,3,11820,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\2nd_session\raw_data\093_3\04.jpg,2nd_session,093,3,04.jpg,480,640,3,11842,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\2nd_session\raw_data\093_3\05.jpg,2nd_session,093,3,05.jpg,480,640,3,11827,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\2nd_session\raw_data\093_3\06.jpg,2nd_session,093,3,06.jpg,480,640,3,11774,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\2nd_session\raw_data\093_4\01.jpg,2nd_session,093,4,01.jpg,480,640,3,11389,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\2nd_session\raw_data\093_4\02.jpg,2nd_session,093,4,02.jpg,480,640,3,11189,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\2nd_session\raw_data\093_4\03.jpg,2nd_session,093,4,03.jpg,480,640,3,11607,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\2nd_session\raw_data\093_4\04.jpg,2nd_session,093,4,04.jpg,480,640,3,11146,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\2nd_session\raw_data\093_4\05.jpg,2nd_session,093,4,05.jpg,480,640,3,11344,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\2nd_session\raw_data\093_4\06.jpg,2nd_session,093,4,06.jpg,480,640,3,11365,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\2nd_session\raw_data\094_1\01.jpg,2nd_session,094,1,01.jpg,480,640,3,13874,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\2nd_session\raw_data\094_1\02.jpg,2nd_session,094,1,02.jpg,480,640,3,14078,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\2nd_session\raw_data\094_1\03.jpg,2nd_session,094,1,03.jpg,480,640,3,14115,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\2nd_session\raw_data\094_1\04.jpg,2nd_session,094,1,04.jpg,480,640,3,14250,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\2nd_session\raw_data\094_1\05.jpg,2nd_session,094,1,05.jpg,480,640,3,14242,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\2nd_session\raw_data\094_1\06.jpg,2nd_session,094,1,06.jpg,480,640,3,14075,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\2nd_session\raw_data\094_2\01.jpg,2nd_session,094,2,01.jpg,480,640,3,13349,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\2nd_session\raw_data\094_2\02.jpg,2nd_session,094,2,02.jpg,480,640,3,13297,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\2nd_session\raw_data\094_2\03.jpg,2nd_session,094,2,03.jpg,480,640,3,13210,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\2nd_session\raw_data\094_2\04.jpg,2nd_session,094,2,04.jpg,480,640,3,13217,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\2nd_session\raw_data\094_2\05.jpg,2nd_session,094,2,05.jpg,480,640,3,13344,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\2nd_session\raw_data\094_2\06.jpg,2nd_session,094,2,06.jpg,480,640,3,13160,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\2nd_session\raw_data\094_3\01.jpg,2nd_session,094,3,01.jpg,480,640,3,12780,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\2nd_session\raw_data\094_3\02.jpg,2nd_session,094,3,02.jpg,480,640,3,12246,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\2nd_session\raw_data\094_3\03.jpg,2nd_session,094,3,03.jpg,480,640,3,12465,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\2nd_session\raw_data\094_3\04.jpg,2nd_session,094,3,04.jpg,480,640,3,12453,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\2nd_session\raw_data\094_3\05.jpg,2nd_session,094,3,05.jpg,480,640,3,12545,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\2nd_session\raw_data\094_3\06.jpg,2nd_session,094,3,06.jpg,480,640,3,12246,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\2nd_session\raw_data\094_4\01.jpg,2nd_session,094,4,01.jpg,480,640,3,12900,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\2nd_session\raw_data\094_4\02.jpg,2nd_session,094,4,02.jpg,480,640,3,12898,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\2nd_session\raw_data\094_4\03.jpg,2nd_session,094,4,03.jpg,480,640,3,12364,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\2nd_session\raw_data\094_4\04.jpg,2nd_session,094,4,04.jpg,480,640,3,12515,OK
